Name,Team,Age,Position,Minutes,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating,League,Saison,Born,Start Application,Remplacement Application,Key passes per game,Passes per game,Crosses per game,Long balls per game,Through balls per game,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals
Andros Townsend,Tottenham,22,"Midfielder, Forward",1226,0,2,0,2.2,84.9,0.0,3,6.92,PremierLeague,2013,1991,12,13,1.1,20.4,0.6,0.3,0.0,1.0,0.2,0.3,0.0,0.1,0.7,0.0,0
Juan Mata,Chelsea,25,"Midfielder, Forward",834,2,0,0,0.8,88.1,0.2,0,6.89,PremierLeague,2013,1988,11,2,2.3,41.3,1.8,2.4,0.2,1.1,0.2,0.5,0.0,0.2,0.8,0.0,0
André Schürrle,Chelsea,23,"Midfielder, Forward",1327,2,1,0,1.9,82.6,0.7,3,6.88,PremierLeague,2013,1990,15,15,1.0,17.2,0.6,0.4,0.0,1.3,0.6,0.7,0.0,0.5,0.6,0.0,0
Shane Long,Hull,26,"Midfielder, Forward",1208,1,0,0,1.8,65.1,2.9,1,6.86,PremierLeague,2013,1987,15,0,0.9,20.5,0.7,0.3,0.0,0.7,0.3,1.3,0.0,0.3,0.5,0.1,0
Nathan Redmond,Norwich,19,"Midfielder, Forward",2159,3,2,0,1.9,77.9,0.0,2,6.84,PremierLeague,2013,1994,23,11,1.0,20.4,1.1,1.0,0.1,1.6,0.9,0.4,0.0,0.4,0.8,0.0,0
Danny Welbeck,Manchester United,23,"Midfielder, Forward",1461,1,2,0,1.8,87.4,0.4,2,6.84,PremierLeague,2013,1990,15,10,0.5,20.9,0.0,0.5,0.0,0.7,0.9,0.4,0.0,0.9,0.5,0.0,0
Michu,Swansea,28,"Midfielder, Forward",1289,2,2,0,2.5,80.5,1.4,1,6.84,PremierLeague,2013,1985,15,2,1.5,30.7,0.0,0.7,0.2,0.7,0.5,0.8,0.0,1.5,0.5,0.0,0
Connor Wickham,Sunderland,20,"Midfielder, Forward",848,1,1,0,1.7,68.5,1.7,2,6.81,PremierLeague,2013,1993,10,5,0.3,15.9,0.1,0.7,0.1,0.5,0.5,1.1,0.0,0.5,0.3,0.1,0
Fabio Borini,Sunderland,22,"Midfielder, Forward",2145,2,6,0,2.1,76.6,0.8,1,6.8,PremierLeague,2013,1991,25,7,0.8,18.5,0.2,1.0,0.0,0.8,0.8,1.2,0.0,1.1,1.0,0.1,0
Yoan Gouffran,Newcastle United,28,"Midfielder, Forward",2626,3,3,0,1.5,83.6,1.9,0,6.8,PremierLeague,2013,1985,31,4,0.8,29.3,0.2,1.1,0.0,1.6,1.0,1.0,0.0,0.9,0.6,0.0,0
Oussama Assaidi,Stoke,25,"Midfielder, Forward",1112,0,1,0,1.1,87.6,0.1,2,6.78,PremierLeague,2013,1988,12,7,1.0,14.9,1.1,0.1,0.0,1.8,0.6,0.4,0.0,0.3,0.7,0.0,0
Hatem Ben Arfa,Newcastle United,26,"Midfielder, Forward",1305,3,1,0,1.7,84.4,0.1,3,6.74,PremierLeague,2013,1987,13,14,1.1,19.4,0.7,0.9,0.1,0.4,0.3,0.6,0.0,0.2,0.7,0.0,0
Dimitar Berbatov,Fulham,33,"Midfielder, Forward",1569,1,3,0,1.9,74.8,2.4,0,6.71,PremierLeague,2013,1980,18,0,1.4,36.6,0.2,1.4,0.1,0.7,0.4,1.6,0.0,1.1,0.5,0.2,0
Wayne Routledge,Swansea,28,"Midfielder, Forward",2707,4,2,0,0.8,80.6,0.2,2,6.71,PremierLeague,2013,1985,32,3,1.3,32.8,0.6,1.4,0.1,1.3,1.1,1.0,0.0,0.6,0.5,0.0,0
Shane Long,West Bromwich Albion,26,"Midfielder, Forward",1039,1,2,0,1.7,63.6,2.9,2,6.68,PremierLeague,2013,1987,11,4,0.7,18.9,0.0,0.5,0.0,1.0,0.3,1.9,0.0,0.9,0.5,0.0,0
Sone Aluko,Hull,25,"Midfielder, Forward",936,3,1,0,1.2,84.4,0.2,0,6.64,PremierLeague,2013,1988,10,7,0.7,21.2,0.5,1.0,0.1,0.8,0.5,1.1,0.0,0.1,0.5,0.0,0
Gylfi Sigurdsson,Tottenham,24,"Midfielder, Forward",1276,0,2,0,1.5,84.4,0.2,1,6.61,PremierLeague,2013,1989,14,11,0.6,20.2,0.3,0.5,0.0,1.1,0.7,0.4,0.0,0.6,0.4,0.0,0
Steven Naismith,Everton,27,"Midfielder, Forward",1413,2,1,0,1.1,70.5,1.5,1,6.61,PremierLeague,2013,1986,13,18,0.5,18.3,0.1,0.3,0.1,0.9,0.4,0.8,0.0,0.4,0.5,0.0,0
Andreas Weimann,Aston Villa,22,"Midfielder, Forward",2660,4,1,0,1.8,77.9,0.6,1,6.59,PremierLeague,2013,1991,31,6,0.9,19.6,0.2,0.8,0.1,0.8,0.5,0.7,0.0,0.3,0.6,0.0,0
Victor Anichebe,West Bromwich Albion,26,"Midfielder, Forward",1216,3,3,0,1.6,68.1,2.3,0,6.56,PremierLeague,2013,1987,11,13,1.0,15.8,0.3,0.3,0.0,0.4,0.2,0.8,0.0,0.3,0.1,0.0,0
Jonathan Walters,Stoke,30,"Midfielder, Forward",2241,2,8,1,1.2,69.7,3.0,0,6.54,PremierLeague,2013,1983,27,5,0.7,20.3,0.2,0.2,0.0,0.3,0.3,1.2,0.0,1.2,0.4,0.3,0
Gabriel Agbonlahor,Aston Villa,27,"Midfielder, Forward",2447,5,7,0,1.5,75.7,0.8,1,6.54,PremierLeague,2013,1986,29,1,1.0,19.6,0.2,0.4,0.0,0.9,0.1,1.5,0.0,0.2,0.5,0.1,0
Wes Hoolahan,Norwich,32,"Midfielder, Forward",801,1,1,0,1.1,78.7,0.1,0,6.51,PremierLeague,2013,1981,10,6,0.8,25.6,0.4,1.4,0.3,1.0,0.5,0.5,0.0,0.3,0.3,0.1,0
Craig Bellamy,Cardiff,34,"Midfielder, Forward",1256,1,3,0,0.8,84.7,0.0,1,6.5,PremierLeague,2013,1979,13,9,1.0,23.2,0.7,1.0,0.0,1.1,0.5,0.3,0.0,0.5,0.5,0.0,0
Kim Bo-Kyung,Cardiff,24,"Midfielder, Forward",1680,0,4,0,0.8,83.4,0.1,1,6.48,PremierLeague,2013,1989,21,7,0.6,23.7,0.1,0.7,0.0,1.2,1.3,0.9,0.0,0.7,0.9,0.0,0
Johan Elmander,Norwich,33,"Midfielder, Forward",1487,4,3,0,0.9,68.8,1.8,0,6.46,PremierLeague,2013,1980,16,13,0.9,16.2,0.0,0.3,0.0,1.3,0.6,0.9,0.0,0.3,0.5,0.0,0
Saido Berahino,West Bromwich Albion,20,"Midfielder, Forward",1407,1,0,0,1.8,85.4,0.3,0,6.45,PremierLeague,2013,1993,11,21,0.6,16.3,0.2,0.6,0.0,0.5,0.3,0.6,0.0,0.3,0.3,0.0,0
Alexander Kacaniklic,Fulham,22,"Midfielder, Forward",1302,0,0,0,0.8,83.3,0.3,0,6.43,PremierLeague,2013,1991,15,8,1.0,14.6,0.8,0.3,0.0,0.5,0.4,0.4,0.0,0.4,0.5,0.0,0
Papiss Demba Cissé,Newcastle United,29,"Midfielder, Forward",1384,2,0,0,2.0,79.1,1.5,0,6.42,PremierLeague,2013,1984,15,9,0.7,18.8,0.1,0.3,0.0,0.7,0.4,0.5,0.0,0.5,0.0,0.0,0
Robert Koren,Hull,33,"Midfielder, Forward",1136,0,1,0,1.2,82.6,0.0,0,6.39,PremierLeague,2013,1980,10,12,0.5,24.3,0.0,0.8,0.0,1.0,0.6,0.4,0.0,0.3,0.5,0.0,0
Peter Odemwingie,Cardiff,32,"Midfielder, Forward",801,0,1,0,0.9,76.2,0.9,0,6.35,PremierLeague,2013,1981,11,4,0.7,19.3,0.2,0.3,0.0,0.6,0.3,0.9,0.0,0.1,0.5,0.0,0
Anthony Pilkington,Norwich,26,"Midfielder, Forward",832,1,2,0,1.1,78.0,0.8,0,6.34,PremierLeague,2013,1987,10,5,0.3,15.5,0.3,0.5,0.0,0.9,0.5,1.1,0.0,0.4,0.9,0.1,0
Neymar,Barcelona,25,"Midfielder, Forward",2652,11,6,1,3.5,76.5,0.3,9,8.52,LaLiga,2016,1991,30,0,3.0,50.7,2.2,2.2,0.3,1.3,0.3,1.2,0.0,0.1,0.5,0.0,0
Lionel Messi,Barcelona,29,"Midfielder, Forward",2833,9,6,0,5.3,80.2,0.2,16,8.47,LaLiga,2016,1987,32,2,2.3,48.4,0.3,2.7,0.6,0.7,0.2,0.4,0.0,0.0,0.4,0.0,0
Luis Suárez,Barcelona,29,"Midfielder, Forward",2865,13,8,0,3.4,74.8,0.3,4,7.8,LaLiga,2016,1987,34,1,1.8,24.9,0.2,0.9,0.1,0.5,0.3,0.9,0.0,0.7,0.2,0.1,0
Cristiano Ronaldo,Real Madrid,31,"Midfielder, Forward",2544,6,4,0,5.6,80.0,1.2,4,7.61,LaLiga,2016,1985,29,0,1.1,26.6,0.3,0.4,0.0,0.2,0.3,0.6,0.0,0.5,0.2,0.1,0
Gareth Bale,Real Madrid,27,"Midfielder, Forward",1425,2,3,1,3.4,78.9,1.7,3,7.49,LaLiga,2016,1989,17,2,1.2,29.4,0.5,1.3,0.0,0.9,0.9,0.5,0.1,0.7,0.3,0.1,0
Antoine Griezmann,Atletico Madrid,25,"Midfielder, Forward",3067,8,3,0,2.4,78.3,1.2,4,7.37,LaLiga,2016,1991,36,0,1.6,35.6,0.1,1.2,0.1,1.3,0.5,0.8,0.0,0.4,0.6,0.1,0
James Rodríguez,Real Madrid,25,"Midfielder, Forward",1180,6,1,0,1.5,89.1,0.3,2,7.27,LaLiga,2016,1991,13,9,2.0,37.9,1.1,2.1,0.0,1.3,0.5,0.5,0.0,0.2,0.7,0.0,0
Isco,Real Madrid,24,"Midfielder, Forward",1638,8,4,0,1.1,89.4,0.2,5,7.24,LaLiga,2016,1992,18,12,1.2,40.4,0.3,1.7,0.3,1.6,0.6,0.6,0.0,0.0,1.1,0.0,0
Gerard Moreno,Espanyol,24,"Midfielder, Forward",3280,4,6,0,2.2,71.4,2.6,6,7.24,LaLiga,2016,1992,37,0,0.9,28.8,0.1,1.8,0.1,1.5,0.8,1.4,0.1,1.0,1.3,0.2,0
Jonathan Viera,Las Palmas,27,"Midfielder, Forward",2589,7,4,0,2.2,85.1,0.2,2,7.18,LaLiga,2016,1989,30,1,2.7,64.1,0.5,2.6,0.4,1.4,0.3,0.9,0.0,0.0,0.9,0.0,0
Álvaro Morata,Real Madrid,24,"Midfielder, Forward",1334,4,8,0,2.1,78.8,0.9,1,7.17,LaLiga,2016,1992,14,12,0.7,13.8,0.2,0.3,0.0,0.6,0.1,1.2,0.0,0.4,0.4,0.0,0
Raúl García,Athletic Bilbao,30,"Midfielder, Forward",2884,4,11,0,2.7,60.9,4.2,3,7.16,LaLiga,2016,1986,34,2,0.9,28.8,0.3,0.9,0.1,2.1,0.9,2.6,0.1,0.8,1.1,0.1,0
Raúl García,Athletic Bilbao,27,"Midfielder, Forward",2884,4,11,0,2.7,60.9,4.2,3,7.16,LaLiga,2016,1989,34,2,0.9,28.8,0.3,0.9,0.1,2.1,0.9,2.6,0.1,0.8,1.1,0.1,0
Arda Turan,Barcelona,30,"Midfielder, Forward",1244,3,1,0,0.8,87.1,0.6,0,7.15,LaLiga,2016,1986,14,4,1.5,39.3,0.3,1.2,0.1,1.8,0.7,1.7,0.0,0.3,0.8,0.0,0
Iago Aspas,Celta Vigo,29,"Midfielder, Forward",2320,3,8,1,2.4,76.3,0.5,6,7.11,LaLiga,2016,1987,25,7,1.6,29.8,0.2,0.9,0.1,0.6,0.3,0.8,0.0,0.2,0.5,0.0,0
Carlos Vela,Real Sociedad,27,"Midfielder, Forward",2562,2,6,0,1.8,79.6,0.3,3,7.07,LaLiga,2016,1989,31,4,1.9,29.3,1.7,1.4,0.0,0.8,0.3,1.3,0.0,0.1,0.6,0.0,0
Nani,Valencia,30,"Midfielder, Forward",1871,7,6,0,2.7,76.9,1.1,2,7.06,LaLiga,2016,1986,22,3,1.6,25.4,0.6,0.8,0.2,1.3,0.8,1.2,0.0,0.3,0.4,0.1,0
Sandro Ramírez,Malaga,21,"Midfielder, Forward",2316,3,4,0,3.1,79.0,0.3,5,7.05,LaLiga,2016,1995,28,2,1.1,20.8,0.4,0.9,0.1,0.5,0.5,0.7,0.0,0.1,0.4,0.0,0
Franco Vázquez,Sevilla,27,"Midfielder, Forward",2092,3,8,0,1.8,77.5,1.3,3,7.03,LaLiga,2016,1989,26,4,1.0,30.6,0.5,1.5,0.2,2.1,0.3,2.0,0.0,0.4,0.8,0.2,0
Yannick Carrasco,Atletico Madrid,23,"Midfielder, Forward",2270,4,5,0,2.4,83.0,0.4,3,7.01,LaLiga,2016,1993,27,8,1.0,23.6,0.3,0.5,0.1,0.7,0.4,0.9,0.0,0.3,0.5,0.0,0
Roberto Soriano,Villarreal,25,"Midfielder, Forward",2471,5,8,1,1.2,79.9,0.8,2,6.98,LaLiga,2016,1991,31,2,0.8,30.5,0.1,0.7,0.1,1.5,1.0,1.9,0.0,0.9,0.7,0.1,0
Iker Muniain,Athletic Bilbao,24,"Midfielder, Forward",2412,2,5,0,1.2,81.7,0.3,4,6.98,LaLiga,2016,1992,28,7,1.1,30.1,0.2,1.2,0.1,1.1,0.4,0.9,0.0,0.0,0.7,0.0,0
Gabriel Pires,Leganes,23,"Midfielder, Forward",2753,2,9,0,1.6,67.1,4.4,2,6.93,LaLiga,2016,1993,33,1,1.0,35.5,0.2,1.4,0.0,2.1,0.7,2.0,0.0,0.6,1.2,0.3,0
Leo Baptistão,Espanyol,24,"Midfielder, Forward",1429,4,1,0,1.6,70.9,0.8,1,6.91,LaLiga,2016,1992,16,5,0.7,17.0,0.2,0.4,0.0,0.9,0.6,1.0,0.0,0.6,0.9,0.0,0
Samu Castillejo,Villarreal,21,"Midfielder, Forward",2050,3,2,0,1.0,78.8,0.6,2,6.9,LaLiga,2016,1995,24,9,1.1,23.0,0.7,0.4,0.0,1.2,1.4,1.2,0.0,0.7,1.0,0.1,0
Mehdi Carcela-González,Granada,27,"Midfielder, Forward",1753,1,6,0,1.4,77.8,0.5,1,6.87,LaLiga,2016,1989,20,2,0.7,19.0,0.4,0.5,0.0,1.5,1.0,0.9,0.0,0.1,0.5,0.1,0
Marco Asensio,Real Madrid,20,"Midfielder, Forward",1077,2,0,0,1.1,89.2,0.2,0,6.84,LaLiga,2016,1996,11,12,1.0,24.1,0.3,0.5,0.0,1.1,0.4,0.7,0.0,0.1,0.4,0.0,0
Stevan Jovetic,Sevilla,27,"Midfielder, Forward",1206,4,4,0,2.8,72.1,0.9,1,6.84,LaLiga,2016,1989,12,9,1.0,20.0,0.1,0.5,0.0,0.2,0.0,0.9,0.0,0.1,0.4,0.0,0
Jesé,Las Palmas,23,"Midfielder, Forward",1161,1,5,0,2.1,82.2,0.1,2,6.84,LaLiga,2016,1993,13,3,0.9,23.1,0.3,0.8,0.0,1.2,0.4,1.2,0.0,0.1,0.3,0.0,0
Carlos Carmona,Sporting Gijon,29,"Midfielder, Forward",1866,2,5,0,1.4,69.7,1.5,1,6.84,LaLiga,2016,1987,21,4,1.0,32.0,0.8,0.8,0.0,2.4,1.0,2.3,0.0,0.5,2.4,0.1,0
Takashi Inui,Eibar,28,"Midfielder, Forward",2088,2,5,0,1.6,79.9,0.6,0,6.83,LaLiga,2016,1988,26,2,0.8,21.7,0.3,0.9,0.0,2.1,0.9,1.3,0.0,0.2,1.0,0.0,0
Andreas Pereira,Granada,20,"Midfielder, Forward",2830,3,10,1,2.1,76.1,0.7,2,6.81,LaLiga,2016,1996,34,1,1.5,31.7,0.9,2.1,0.0,1.2,0.9,1.3,0.0,0.4,0.8,0.1,0
Ibai Gómez,Deportivo Alaves,27,"Midfielder, Forward",1828,2,2,0,1.8,77.7,0.1,3,6.81,LaLiga,2016,1989,23,6,1.2,21.6,1.1,1.2,0.0,0.9,0.4,0.6,0.0,0.2,0.4,0.0,0
Cédric Bakambu,Villarreal,25,"Midfielder, Forward",1570,1,5,0,1.9,73.0,0.9,2,6.79,LaLiga,2016,1991,17,9,0.5,15.1,0.0,0.1,0.0,0.5,0.1,1.7,0.0,0.6,0.3,0.0,0
Iñaki Williams,Athletic Bilbao,22,"Midfielder, Forward",2802,6,4,0,1.8,67.8,0.8,1,6.79,LaLiga,2016,1994,31,7,1.0,20.4,0.6,0.4,0.1,1.0,0.4,0.8,0.0,0.3,0.5,0.0,0
Ángel Correa,Atletico Madrid,21,"Midfielder, Forward",1218,8,6,0,1.2,74.6,0.3,0,6.77,LaLiga,2016,1995,10,21,0.7,15.3,0.1,0.5,0.1,0.9,0.4,0.7,0.0,0.5,0.7,0.1,0
Alexander Szymanowski,Leganes,28,"Midfielder, Forward",2040,2,1,0,1.5,78.2,0.2,3,6.77,LaLiga,2016,1988,24,4,1.0,18.6,0.9,0.6,0.0,1.3,0.8,0.8,0.0,0.3,0.4,0.0,0
Rodrigo Moreno,Valencia,26,"Midfielder, Forward",1396,3,1,0,1.6,73.3,1.0,0,6.77,LaLiga,2016,1990,17,2,1.2,22.1,0.3,0.5,0.1,0.7,0.2,1.2,0.1,0.5,0.5,0.1,0
Kevin-Prince Boateng,Las Palmas,29,"Midfielder, Forward",1991,4,10,2,2.8,76.5,1.1,1,6.75,LaLiga,2016,1987,25,3,0.8,27.7,0.1,1.0,0.0,0.8,0.6,2.0,0.0,1.1,0.4,0.2,0
Burgui,Sporting Gijon,23,"Midfielder, Forward",2000,4,6,0,1.6,71.8,0.4,2,6.75,LaLiga,2016,1993,21,11,1.0,20.1,0.4,0.6,0.1,1.0,0.4,0.7,0.0,0.2,0.4,0.0,0
Wissam Ben Yedder,Sevilla,26,"Midfielder, Forward",1667,4,0,0,1.4,75.2,0.5,2,6.73,LaLiga,2016,1990,20,11,0.8,13.5,0.1,0.3,0.0,0.4,0.2,0.4,0.0,0.1,0.1,0.0,0
Rubén Castro,Real Betis,35,"Midfielder, Forward",2783,3,3,0,3.3,78.1,0.2,2,6.72,LaLiga,2016,1981,32,3,0.8,19.6,0.2,0.5,0.0,0.1,0.3,0.3,0.0,0.1,0.1,0.0,0
Roberto Torres,Osasuna,27,"Midfielder, Forward",2312,3,7,0,2.0,68.4,0.4,0,6.72,LaLiga,2016,1989,26,6,1.9,29.6,1.4,3.2,0.1,1.4,1.2,1.1,0.0,0.6,1.2,0.0,0
Munir El Haddadi,Valencia,21,"Midfielder, Forward",2036,3,3,1,1.4,79.3,0.7,2,6.7,LaLiga,2016,1995,22,11,0.7,21.5,0.3,0.5,0.0,1.2,0.8,0.7,0.0,0.5,0.5,0.1,0
Joaquín,Real Betis,35,"Midfielder, Forward",1676,4,2,0,1.0,84.4,0.4,1,6.7,LaLiga,2016,1981,19,9,1.3,27.0,0.8,1.5,0.0,0.6,0.5,0.5,0.0,0.3,0.3,0.1,0
Juan Pablo Añor,Malaga,23,"Midfielder, Forward",1474,0,4,1,1.9,80.5,0.3,1,6.7,LaLiga,2016,1993,16,6,1.5,28.7,0.4,1.1,0.0,1.3,0.5,0.9,0.0,0.2,0.5,0.0,0
Edgar Méndez,Deportivo Alaves,26,"Midfielder, Forward",1618,1,6,0,1.6,65.4,0.9,0,6.68,LaLiga,2016,1990,18,9,0.7,13.4,0.5,0.4,0.0,1.6,0.7,1.5,0.0,1.0,1.1,0.0,0
Luciano Vietto,Sevilla,23,"Midfielder, Forward",1313,3,3,0,1.5,80.8,0.0,1,6.68,LaLiga,2016,1993,14,7,0.8,19.6,0.2,0.4,0.0,0.4,0.1,0.9,0.0,0.2,0.2,0.0,0
Pione Sisto,Celta Vigo,21,"Midfielder, Forward",1666,3,1,0,1.0,84.2,0.1,1,6.67,LaLiga,2016,1995,19,11,0.5,19.0,0.2,0.8,0.0,0.7,0.3,0.7,0.0,0.3,0.2,0.1,0
Omar Ramos,Leganes,28,"Midfielder, Forward",975,2,4,0,0.9,72.1,0.3,0,6.66,LaLiga,2016,1988,11,4,1.3,19.9,0.9,1.3,0.1,1.9,0.5,1.0,0.1,0.3,0.5,0.0,0
Joaquín Correa,Sevilla,22,"Midfielder, Forward",1312,0,6,0,1.3,82.6,0.3,2,6.65,LaLiga,2016,1994,15,11,0.5,18.1,0.2,0.4,0.0,1.0,0.5,1.1,0.0,0.2,0.6,0.0,0
Mikel Oyarzabal,Real Sociedad,19,"Midfielder, Forward",2727,7,0,0,1.5,75.2,0.8,1,6.65,LaLiga,2016,1997,30,8,0.9,27.7,0.3,0.5,0.0,0.8,0.6,0.8,0.0,0.4,0.5,0.1,0
Alexandre Pato,Villarreal,27,"Midfielder, Forward",882,1,0,0,2.0,68.8,0.7,1,6.64,LaLiga,2016,1989,11,3,0.5,14.6,0.1,0.4,0.0,0.6,0.4,1.0,0.0,0.1,0.3,0.0,0
Gonzalo Castro,Malaga,29,"Midfielder, Forward",1792,3,4,1,1.1,75.0,0.8,0,6.64,LaLiga,2016,1987,21,8,1.3,25.1,1.2,1.0,0.0,0.9,0.6,0.8,0.1,0.5,0.4,0.0,0
Nicola Sansone,Villarreal,25,"Midfielder, Forward",2126,3,7,0,1.5,78.1,0.2,1,6.63,LaLiga,2016,1991,25,7,0.6,16.0,0.3,0.1,0.0,0.5,0.2,0.9,0.0,0.1,0.5,0.1,0
Tana,Las Palmas,26,"Midfielder, Forward",2211,4,4,0,0.8,85.8,0.2,1,6.61,LaLiga,2016,1990,25,7,1.4,38.0,0.6,1.8,0.1,0.9,0.5,0.5,0.0,0.1,0.6,0.1,0
Momo,Las Palmas,34,"Midfielder, Forward",1242,0,3,0,0.5,83.3,0.3,1,6.59,LaLiga,2016,1982,12,11,0.8,30.7,0.7,1.6,0.0,1.5,0.6,0.3,0.0,0.3,0.6,0.2,0
Santi Mina,Valencia,21,"Midfielder, Forward",1404,2,2,0,1.1,75.2,1.0,2,6.58,LaLiga,2016,1995,13,16,0.6,17.3,0.1,0.4,0.0,1.2,0.2,1.0,0.0,0.2,0.5,0.1,0
Denis Suárez,Barcelona,22,"Midfielder, Forward",1182,3,1,0,0.5,86.0,0.2,0,6.57,LaLiga,2016,1994,12,14,0.6,27.5,0.2,0.9,0.0,0.7,0.3,0.6,0.0,0.2,0.6,0.0,0
Marko Livaja,Las Palmas,23,"Midfielder, Forward",1445,3,12,1,1.0,71.3,0.8,0,6.55,LaLiga,2016,1993,16,9,0.8,13.1,0.2,0.3,0.1,0.6,0.1,1.9,0.0,0.3,0.2,0.0,0
Theo Bongonda,Celta Vigo,21,"Midfielder, Forward",2171,3,3,0,1.1,77.6,0.4,0,6.55,LaLiga,2016,1995,26,4,0.6,20.1,0.4,0.1,0.0,1.0,0.5,0.5,0.0,0.3,0.2,0.0,0
Bruno Gama,Deportivo La Coruna,29,"Midfielder, Forward",1452,0,3,0,1.2,80.7,0.3,0,6.54,LaLiga,2016,1987,18,4,0.9,18.8,0.5,0.3,0.0,1.8,0.5,1.2,0.1,0.1,0.8,0.1,0
Carles Gil,Deportivo La Coruna,24,"Midfielder, Forward",1412,4,7,0,0.7,85.3,0.0,0,6.54,LaLiga,2016,1992,16,7,1.0,26.9,0.5,0.8,0.0,0.9,0.6,0.9,0.0,0.3,0.8,0.0,0
Fabián Orellana,Valencia,30,"Midfielder, Forward",1145,1,3,1,0.9,83.6,0.4,1,6.52,LaLiga,2016,1986,13,3,0.9,32.1,0.3,1.0,0.1,1.3,0.8,1.1,0.0,0.4,0.9,0.1,0
Gaizka Toquero,Deportivo Alaves,32,"Midfielder, Forward",1228,1,4,0,0.4,60.7,1.5,1,6.52,LaLiga,2016,1984,15,8,0.7,16.3,0.6,0.5,0.0,1.2,0.4,0.7,0.1,0.6,1.0,0.1,0
Jeremie Boga,Granada,19,"Midfielder, Forward",1457,1,0,0,1.1,84.5,0.2,1,6.49,LaLiga,2016,1997,14,12,0.5,15.3,0.1,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.2,0.0,0
Víctor Rodríguez,Sporting Gijon,27,"Midfielder, Forward",1381,1,1,0,1.1,75.8,0.2,0,6.46,LaLiga,2016,1989,15,10,0.9,20.2,0.5,0.5,0.0,1.5,0.3,0.4,0.0,0.5,0.9,0.1,0
Sergio Canales,Real Sociedad,25,"Midfielder, Forward",995,4,2,0,0.6,85.5,0.1,1,6.45,LaLiga,2016,1991,7,24,1.1,19.3,0.8,0.5,0.1,1.0,0.2,0.5,0.0,0.1,0.6,0.0,0
Jony,Malaga,25,"Midfielder, Forward",1250,1,3,0,1.3,67.3,0.2,0,6.41,LaLiga,2016,1991,15,9,0.9,16.6,0.8,0.7,0.0,0.6,0.7,0.4,0.0,0.2,0.8,0.0,0
Juanmi,Real Sociedad,23,"Midfielder, Forward",1836,0,6,1,1.4,79.1,0.3,0,6.35,LaLiga,2016,1993,19,16,0.2,12.2,0.0,0.2,0.0,0.6,0.1,0.9,0.0,0.1,0.5,0.0,0
Luciano,Leganes,24,"Midfielder, Forward",1171,2,3,0,1.0,76.0,0.5,0,6.33,LaLiga,2016,1992,11,14,0.5,14.2,0.0,0.4,0.0,0.7,0.2,0.9,0.0,0.5,0.3,0.1,0
Darwin Machís,Leganes,23,"Midfielder, Forward",1047,3,1,0,1.3,69.9,0.1,0,6.33,LaLiga,2016,1993,10,17,0.4,8.5,0.2,0.1,0.0,0.6,0.4,0.5,0.0,0.2,0.3,0.0,0
Unai López,Leganes,21,"Midfielder, Forward",1164,0,2,0,0.5,76.1,0.3,0,6.25,LaLiga,2016,1995,12,11,0.5,22.9,0.5,1.3,0.0,0.9,0.3,1.0,0.0,0.1,0.9,0.0,0
Neymar,Paris Saint-Germain,26,"Midfielder, Forward",1788,13,4,1,4.5,79.6,0.2,12,8.95,Ligue1,2017,1991,20,0,3.5,66.8,1.1,2.1,1.1,1.0,0.3,1.2,0.0,0.0,1.7,0.0,0
Florian Thauvin,Marseille,25,"Midfielder, Forward",2966,11,7,0,3.7,78.2,0.4,13,7.94,Ligue1,2017,1992,35,0,2.2,45.8,1.2,1.5,0.3,1.3,0.5,0.7,0.0,0.4,0.9,0.0,0
Nabil Fekir,Lyon,24,"Midfielder, Forward",2481,8,8,0,3.0,85.3,0.7,12,7.86,Ligue1,2017,1993,28,2,2.0,37.9,1.3,1.0,0.1,1.5,0.3,2.4,0.0,0.1,1.1,0.0,0
Edinson Cavani,Paris Saint-Germain,30,"Midfielder, Forward",2589,6,3,0,3.3,80.2,0.3,2,7.69,Ligue1,2017,1987,30,2,1.2,15.9,0.0,0.4,0.2,0.5,0.2,0.6,0.1,0.7,0.4,0.0,0
Kylian Mbappé,Paris Saint-Germain,19,"Midfielder, Forward",2097,8,2,0,2.9,83.1,0.3,7,7.54,Ligue1,2017,1998,24,3,1.9,24.7,0.4,0.3,0.3,0.4,0.0,0.4,0.0,0.0,0.5,0.0,0
Malcom,Bordeaux,20,"Midfielder, Forward",2867,7,2,0,2.1,82.1,0.5,8,7.46,Ligue1,2017,1997,32,3,2.5,38.6,1.5,1.8,0.1,0.4,0.4,0.7,0.0,0.1,0.8,0.0,0
Bertrand Traoré,Lyon,22,"Midfielder, Forward",2292,4,3,0,2.6,82.7,0.9,2,7.43,Ligue1,2017,1995,27,4,0.8,32.2,0.1,1.2,0.1,1.0,1.3,0.8,0.0,0.7,0.8,0.1,0
Memphis Depay,Lyon,24,"Midfielder, Forward",2564,13,3,0,2.9,79.7,0.2,8,7.4,Ligue1,2017,1993,28,8,2.1,31.0,1.3,0.9,0.1,0.4,0.3,1.0,0.0,0.1,0.7,0.0,0
